 Date,Time,TimeM, Min X, Max X, Avg X, Min Y, Max Y, Avg Y, Min Z, Max Z, Avg Z, Humidity, Temperature, Lat, Lon, Altitude, Speed, Sat, Prec,Event
 04/11/2013,05:06:20,321793,25.73,32.56,31.2,43.81,49.71,44.93,22.53,32.69,31.28,37.8,20.4,57.363948,-2.07366,20.2,15.22,8,110,In car
 04/11/2013,05:23:21,1082356,32.3,34.66,33.86,44.49,46.96,46.32,31.19,33.15,32.65,35.2,19.4,57.16328,-2.09691,19.9,34.83,10,90,In car
 04/11/2013,05:23:24,1084611,30.78,36.91,34.37,44.23,47.42,45.51,28.69,36.25,33.91,35.2,19.4,57.162841,-2.0968,18.8,37.69,10,90,In car
 04/11/2013,05:23:28,1086850,31.92,35.61,33.53,45.25,48.91,46.93,28.51,33.86,31.78,35.2,19.4,57.16222,-2.09665,19.3,39.58,10,90,In car
 04/11/2013,05:23:31,1089817,32.07,35.43,32.76,43.54,49.4,47.01,28.37,36.82,30.98,35.2,19.4,57.16175,-2.09653,20.2,38.44,10,90,In car
 04/11/2013,05:23:34,1092073,31.24,36.56,32.77,42.6,47.85,45.71,28.78,36.56,32.13,35.2,19.4,57.1613,-2.09643,20.7,37.56,10,90,In car
 04/11/2013,05:23:38,1094309,30.74,34.6,33.7,42.89,48.22,44.14,28.6,36.21,34.53,35.2,19.4,57.160709,-2.0963,21.3,36.82,10,90,In car
 04/11/2013,05:23:41,1097229,31.48,34.15,33.29,43.84,46.53,44.61,30.86,35.24,33.66,35.2,19.4,57.16027,-2.0962,20.5,37.08,10,90,In car
 04/11/2013,05:23:44,1099494,32.22,34.78,33.18,45.87,48.32,46.59,30.47,33.18,31.73,35.2,19.4,57.159809,-2.09608,20.8,38.8,10,90,In car
 04/11/2013,05:23:49,1101728,30.96,33.11,31.23,45.76,47.65,46.8,29.15,31.87,29.65,,,57.15908,-2.09587,21.8,34.68,10,90,In car
 04/11/2013,05:23:52,1105140,32.07,34.44,33.14,45.26,47.46,46.1,29.98,33.87,32.14,34.6,19.4,57.158668,-2.09577,22.3,33.56,10,90,In car
 04/11/2013,05:23:55,1107366,30.96,34.96,32.97,44.63,48,46.23,29.24,33.87,31.85,35.1,19.4,57.158271,-2.09568,23.3,32.23,10,90,In car
 04/11/2013,05:23:58,1109604,30.17,33.04,32.34,44.65,46.95,46.63,29.92,32.03,30.88,35.1,19.4,57.15789,-2.09558,24.3,30.5,10,90,In car
 04/11/2013,05:24:01,1112160,31.38,35.17,32.47,44.88,47.03,46.44,30.47,34.44,31.17,35.1,19.4,57.157508,-2.09548,24.9,32.52,10,90,In car
 04/11/2013,05:24:04,1114425,29.97,32.47,31.94,44.65,47.65,46.95,29.67,32.07,30.21,35.1,19.4,57.157131,-2.09538,25.4,30.54,10,90,In car
 04/11/2013,05:24:08,1116667,30.93,36.39,32.19,45.24,47.26,46.46,30.26,35.89,30.89,34.6,19.4,57.15665,-2.09525,25.2,31.12,9,100,In car
 04/11/2013,05:24:11,1119581,32.82,36.44,35.49,45.64,48.5,46.37,29.71,35.21,34.2,35.1,19.4,57.15625,-2.09515,25.4,35.39,7,180,In car
 04/11/2013,05:24:14,1121847,28.18,37.3,31.53,41.71,47.16,45.32,27.76,40.52,31.29,35.1,19.4,57.155811,-2.09506,25,38.47,7,180,In car
 04/11/2013,05:24:18,1124087,32.3,34.46,32.99,44.74,46.83,46.49,31.31,34.71,31.64,34.6,19.4,57.155181,-2.09491,25.8,38.63,9,130,In car
 04/11/2013,05:24:21,1127031,28.76,32.7,31.23,45,46.91,46.4,27.17,31.59,30,35.1,19.4,57.154708,-2.09481,26.6,37.63,9,100,In car
 04/11/2013,05:24:24,1129308,29.97,34.1,31.23,44.23,46.07,45.13,30.09,34.82,31.13,35.1,19.4,57.154281,-2.09471,25.6,35.81,8,120,In car
 04/11/2013,05:24:28,1131553,30.79,34.09,32.6,46.64,48.48,47.18,28.23,31.48,30.65,34.8,19.4,57.15372,-2.09458,25.1,34.89,8,120,In car
 04/11/2013,05:24:31,1134541,30.3,35.54,33.44,46.17,51.01,48.17,28.01,34.39,30.59,35.1,19.4,57.153301,-2.09448,25.8,35.11,9,100,In car
 04/11/2013,05:24:34,1136801,29.41,31.68,30.97,44.66,47.67,46.14,28.25,31.65,29.98,35.1,19.4,57.15287,-2.09441,28.1,34.22,9,100,In car
 04/11/2013,05:24:38,1139046,31.36,33.81,32.85,45.91,47.91,46.63,28.83,32.98,31.4,34.6,19.4,57.152328,-2.09431,30,32.3,9,100,In car
 04/11/2013,05:24:41,1142014,29.82,34.15,33.33,45.49,47.18,45.68,28.63,33.46,32.71,35.1,19.4,57.151931,-2.09421,31.6,33.23,9,100,In car
 04/11/2013,05:24:44,1144268,31.69,33.52,32.65,45.6,46.5,46.15,30.47,32.58,31.62,35.1,19.4,57.151531,-2.09412,32.1,32.26,10,90,In car
 04/11/2013,05:24:48,1146511,30.33,33.1,32.15,44.25,46.68,45.63,29.23,32.98,31.6,35.8,19.4,57.151031,-2.09402,34.2,28.54,10,90,In car
 04/11/2013,05:24:51,1149495,31.42,34.71,33.89,45.71,47.51,46.87,29.87,32.55,32.17,35.1,19.4,57.150718,-2.09394,35.1,24.91,10,90,In car
 04/11/2013,05:24:54,1151745,29.26,31.53,29.8,45.36,46.74,46.26,27.99,31.13,28.72,35,19.4,57.15044,-2.09389,37.4,20.88,10,90,In car
 04/11/2013,05:24:58,1153981,29.05,30.82,29.86,46.03,46.86,46.47,27.76,29.77,28.6,35,19.4,57.150199,-2.09383,38.1,8.78,10,90,In car
 04/11/2013,05:25:01,1156942,29.9,31.58,30.89,46.08,46.97,46.26,28.33,30.3,29.79,35,19.4,57.150138,-2.09382,38,1.77,10,90,In car
 04/11/2013,05:25:04,1159222,32.5,33.08,32.65,45.72,46.19,45.95,31.48,32.34,31.79,35,19.4,57.150138,-2.09382,37.9,0.26,10,90,In car
 04/11/2013,05:25:08,1161466,32.72,33.3,32.79,45.83,46.08,46.01,31.86,32.34,31.88,34.9,19.4,57.150138,-2.09382,37.8,0.29,9,100,In car
 04/11/2013,05:25:11,1164410,32.63,36.2,35.57,45.24,46.32,45.42,31.78,35.52,35.18,34.9,19.4,57.150138,-2.09382,37.9,2.17,10,90,In car
 04/11/2013,05:25:14,1166667,32.14,37.22,32.68,44.65,46.19,45.87,31.17,36.19,31.89,34.9,19.4,57.150051,-2.0938,38.5,10.58,10,90,In car
 04/11/2013,05:25:18,1168905,30.62,35.1,32.44,44.05,46.33,45.89,31.23,35.56,31.64,34.3,19.4,57.14981,-2.09374,39.1,17.94,9,130,In car
 04/11/2013,05:25:21,1171883,33,36.75,34.02,43.47,47.01,45.81,32.08,35.42,33.28,34.8,19.4,57.14957,-2.09367,39.2,22.96,9,130,In car
 04/11/2013,05:25:24,1174137,32.55,35.63,34.04,45,46.44,45.98,31.52,34.28,33.14,34.8,19.4,57.149299,-2.09361,41.4,24.25,8,150,In car
 04/11/2013,05:25:28,1176380,30.34,33.87,32.38,45.12,47.14,46.4,29.4,33,31.14,34.3,19.4,57.14891,-2.0935,41.9,24.03,9,100,In car
 04/11/2013,05:25:31,1179352,30.96,34.22,31.71,45.48,46.29,45.96,29.87,33.52,30.86,34.8,19.4,57.148628,-2.09344,44.4,22.52,9,100,In car
 04/11/2013,05:25:34,1181606,30.31,34.75,33.13,45,46.4,45.94,29.34,33.92,32.28,34.8,19.4,57.148361,-2.09339,45.6,20.1,9,100,In car
 04/11/2013,05:25:38,1183846,31.1,33.63,32.92,44.88,48.28,47.9,29.67,32.55,30.33,34.4,19.4,57.148071,-2.09334,47.6,17,9,100,In car
 04/11/2013,05:25:41,1186812,34.33,36.41,35.65,48.59,51.31,48.74,29.61,32.44,32.17,34.9,19.4,57.147918,-2.09359,47.5,18.16,10,90,In car
 04/11/2013,05:25:44,1189071,31.37,34.03,32,45.36,46.61,45.83,30.86,33.03,31.26,34.9,19.4,57.1478,-2.09397,48.2,21.15,10,90,In car
 04/11/2013,05:25:48,1191316,31,33.75,32.08,45,47.09,46.14,30.59,32.28,31.05,34.8,19.4,57.147651,-2.09455,48,23.68,9,100,In car
 04/11/2013,05:25:51,1194258,31.32,36.08,34.2,45,48.52,46.17,29.37,36.08,33.15,34.8,19.4,57.147518,-2.09508,47.4,27.23,9,100,In car
 04/11/2013,05:25:54,1196512,31.24,33.51,32.58,46.1,47.41,46.71,29.15,31.94,31.04,34.9,19.4,57.147388,-2.09564,47.5,26.69,8,110,In car
 04/11/2013,05:25:58,1198752,31.44,34.33,33.04,45.87,47.38,46.89,29.58,33.52,31.34,34.9,19.4,57.147228,-2.09637,48.6,26.5,9,100,In car
 04/11/2013,05:26:01,1201723,24.5,33.38,25.4,43.62,46.64,45.25,24.25,33.51,25.22,34.9,19.4,57.147098,-2.09687,48.1,20.46,9,100,In car
 04/11/2013,05:26:04,1203966,27.26,30.18,29.91,47.62,48.77,48.34,25.18,27.81,27.1,34.9,19.4,57.147041,-2.0971,48.7,4.87,9,100,In car
 04/11/2013,05:26:08,1206207,32.25,33.86,32.67,46.67,47.35,46.92,30.46,32.25,30.96,35.5,19.4,57.147041,-2.09711,49.8,0.08,9,100,In car
 04/11/2013,05:26:11,1209163,32.33,33.24,32.94,46.64,47.04,46.98,30.86,31.44,31.16,34.9,19.4,57.147041,-2.0971,50.6,0.08,9,100,In car
 04/11/2013,05:26:14,1211417,32.49,33.18,32.72,46.66,47.02,46.74,30.96,31.52,31.15,34.9,19.4,57.147041,-2.09709,51.3,0.07,9,100,In car
 04/11/2013,05:26:18,1213649,32.77,33.18,32.83,46.66,47.13,46.88,30.96,31.47,31.14,34.3,19.4,57.147041,-2.09709,52.1,0.08,9,100,In car
 04/11/2013,05:26:21,1216622,32.49,33.24,32.63,46.55,47.16,46.85,30.86,31.53,30.98,34.8,19.4,57.147041,-2.09709,52.4,0.07,9,100,In car
 04/11/2013,05:26:24,1218887,32.6,33.63,32.71,46.77,47.19,46.86,31,31.64,31.05,34.8,19.4,57.147041,-2.09708,52.9,0.07,9,100,In car
 04/11/2013,05:26:28,1221121,32.58,33.17,32.71,46.64,47.04,47,30.76,31.44,30.93,34.9,19.4,57.147041,-2.09708,53,0.07,9,100,In car
 04/11/2013,05:26:31,1224113,32.58,33.19,32.86,46.64,47.04,46.93,30.76,31.59,31.12,34.8,19.4,57.147041,-2.09708,53.1,0.08,9,100,In car
 04/11/2013,05:26:34,1226365,32.5,33.25,32.97,46.66,47.03,46.88,30.93,31.68,31.28,34.8,19.4,57.147041,-2.09708,53.2,0.07,9,100,In car
 04/11/2013,05:26:38,1228606,32.66,33.11,32.85,46.64,47.04,47,30.96,31.37,31.05,34.2,19.4,57.147041,-2.09709,53.3,0.06,9,100,In car
 04/11/2013,05:26:41,1231561,32.47,33.29,32.84,46.89,47.03,46.94,30.76,31.47,31.1,34.7,19.4,57.147041,-2.09709,53.2,0.05,9,100,In car
 04/11/2013,05:26:44,1233819,32.38,33.3,32.64,46.54,47.03,46.83,30.96,31.52,31,34.7,19.4,57.147029,-2.09709,53,0.06,9,100,In car
 04/11/2013,05:26:48,1236058,32.49,33.24,32.69,46.55,47.04,46.81,30.76,31.53,31.07,34.2,19.4,57.147029,-2.09709,52.8,0.05,9,100,In car
 04/11/2013,05:26:51,1239047,32.5,33.07,32.89,46.55,47.13,46.88,30.86,31.36,31.19,34.7,19.4,57.147029,-2.09709,52.8,0.06,9,100,In car
 04/11/2013,05:26:54,1241292,32.49,33.07,32.68,46.66,47.03,46.91,30.79,31.48,30.97,34.7,19.4,57.147029,-2.09709,52.6,0.12,9,100,In car
 04/11/2013,05:26:58,1243530,32.8,37.62,36.33,46.19,46.68,46.27,31.43,36,35.13,34.2,19.4,57.147018,-2.09716,52.7,7.23,9,100,In car
 04/11/2013,05:27:01,1246502,28.59,36.5,31.71,41.87,46.95,43.01,29.04,35.33,33.51,34.7,19.4,57.146968,-2.09732,51.5,7.64,9,100,In car
 04/11/2013,05:27:04,1248759,29.32,36.12,35.53,38.12,48.03,46.7,32.11,37.27,33.94,34.7,19.4,57.146831,-2.09726,48.8,18.01,8,110,In car
 04/11/2013,05:27:08,1250998,33.69,35.01,34.57,45.48,47.18,46.6,32.69,34.01,33.09,34.3,19.4,57.146518,-2.09689,44.6,26.38,9,100,In car
 04/11/2013,05:27:11,1253990,30.12,31.42,30.34,44.87,46.73,45.84,28.85,31.08,29.62,34.8,19.4,57.14624,-2.09656,41.7,26.58,8,110,In car
 04/11/2013,05:27:14,1256244,26.47,30.74,30.12,45.83,46.95,46.17,24.94,29.67,29.12,34.8,19.4,57.145999,-2.09624,38.8,20.12,8,110,In car
 04/11/2013,05:27:18,1258482,28.01,33.98,31.98,44.37,47.95,47.19,26.03,31.48,30.03,34.8,19.4,57.145778,-2.09596,35.5,11.22,8,110,In car
 04/11/2013,05:27:21,1261475,28.3,29.16,28.64,45.84,46.45,46.01,27.12,27.95,27.8,34.8,19.4,57.145709,-2.0959,35.3,2.38,8,110,In car
 04/11/2013,05:27:24,1263732,30.51,31.42,31.22,45.46,45.94,45.84,30,30.93,30.48,34.9,19.4,57.145709,-2.09591,35.4,0.06,8,110,In car
 04/11/2013,05:27:28,1265971,30.68,31.24,30.75,45.23,45.83,45.61,30.07,30.69,30.22,34.9,19.4,57.145709,-2.09592,35.7,0.08,8,110,In car
 04/11/2013,05:27:30,1268615,30.51,31.24,31.15,45.47,45.83,45.78,30.1,30.52,30.47,34.9,19.4,57.145709,-2.09592,36,0.07,8,110,In car
 04/11/2013,05:27:35,1270898,30.68,32.16,31.66,45.48,45.83,45.53,30.1,31.73,31.18,,,57.145698,-2.09592,36.3,2.72,9,100,In car
 04/11/2013,05:27:38,1274293,31.94,34.91,32.44,45.24,46.8,45.75,30.84,34.68,31.76,34.8,19.4,57.14561,-2.09581,36,11.35,10,90,In car
 04/11/2013,05:27:41,1276533,33.47,40.36,39.53,47.76,53.48,52.74,29.14,33.74,32.12,34.8,19.4,57.14545,-2.09571,33.7,16.18,9,100,In car
 04/11/2013,05:27:44,1278799,30.86,37.11,32.61,45.94,47.72,46.56,29.45,34.62,31.2,34.8,19.4,57.145301,-2.09606,32.4,21.57,8,140,In car
 04/11/2013,05:27:48,1281040,29.25,36.96,33.2,44.15,49.73,46.58,29.98,36.18,31.77,35.4,19.4,57.14508,-2.09668,30.8,24.47,8,140,In car
 04/11/2013,05:27:51,1283999,29.28,33.92,30.99,44.76,47.97,45.75,27.21,33.1,30.34,34.9,19.4,57.144908,-2.09711,30,22.81,9,100,In car
 04/11/2013,05:27:54,1286251,28.89,31.18,29.34,46.09,47.74,47.02,27.27,29.42,27.65,34.9,19.4,57.144771,-2.09746,29.2,14.65,8,140,In car
 04/11/2013,05:27:58,1288491,28.61,29.9,29.16,46.66,47.89,46.89,26.38,28.19,27.58,34.4,19.4,57.14471,-2.09766,28.2,1.22,8,140,In car
 04/11/2013,05:28:01,1291460,32.22,32.91,32.58,45.59,46.29,45.83,31.47,32.21,31.84,34.9,19.4,57.144718,-2.09769,24.7,0.3,9,130,In car
 04/11/2013,05:28:04,1293716,31.9,33.91,32.91,45.59,46.06,45.78,31.17,33.37,32.2,34.9,19.4,57.144729,-2.09769,21.6,0.67,9,130,In car
 04/11/2013,05:28:08,1295956,32.96,33.47,33.01,45.71,46.06,45.94,32.01,32.82,32.16,35.1,19.4,57.144748,-2.09769,28.2,0.08,10,90,In car
 04/11/2013,05:28:11,1298952,32.5,33.19,33.06,45.7,46.07,45.94,31.86,32.5,32.21,34.8,19.4,57.14476,-2.09768,31.6,0.32,10,90,In car
 04/11/2013,05:28:14,1301198,32.63,33.31,32.81,45.71,45.95,45.85,31.88,32.5,32.04,34.8,19.4,57.144771,-2.09768,35.7,0.31,10,90,In car
 04/11/2013,05:28:18,1303433,32.72,33.26,32.79,45.46,46.19,45.64,31.65,32.84,32.21,34.8,19.4,57.144771,-2.09769,38.3,1.07,9,130,In car
 04/11/2013,05:28:21,1306416,32.2,37.25,32.75,45.35,47.05,46.23,30.64,35.75,31.64,34.8,19.4,57.144741,-2.09783,37,10.78,9,130,In car
 04/11/2013,05:28:24,1308663,32.12,38.54,33.97,39.52,48.16,43.86,33.12,40.36,35.04,34.8,19.4,57.14463,-2.09804,36.8,16.99,10,90,In car
 04/11/2013,05:28:28,1310909,34.7,36.29,35.81,42.54,47.15,44.87,33.74,37.39,35.95,34.8,19.4,57.144401,-2.09844,41.3,21.62,10,90,In car
 04/11/2013,05:28:31,1313898,32.53,34.25,33.46,44.5,46.86,45.58,31.92,34.67,32.93,34.8,19.4,57.14429,-2.09896,44.4,22.58,8,110,In car
 04/11/2013,05:28:34,1316154,29.82,34.91,31.68,43.64,47.92,46.48,27.36,35.27,30.4,34.8,19.4,57.144161,-2.09937,46.8,18.47,7,180,In car
 04/11/2013,05:28:38,1318396,28.22,34.87,31.84,43.94,48.48,45.41,26.98,33.27,31.48,34.4,19.4,57.144081,-2.09996,43.4,13.18,9,100,In car
 04/11/2013,05:28:41,1321390,29.96,35.34,34.18,38.56,44.66,41.84,35.21,38.27,37.19,34.9,19.4,57.143959,-2.1001,46.6,18.33,9,100,In car
 04/11/2013,05:28:44,1323655,29.79,34.71,33.92,44.55,46.57,45.53,29.89,33.96,33.43,34.9,19.4,57.143669,-2.10003,43,24.83,9,100,In car
 04/11/2013,05:28:48,1325895,31.43,32.74,32.33,44.76,46.14,45.31,30.83,32.63,32.05,34.3,19.4,57.143291,-2.09978,40.8,26.88,8,110,In car
 04/11/2013,05:28:51,1328865,30.37,32.34,31.33,45.35,47.06,46.33,29.42,30.79,30.16,34.8,19.4,57.142978,-2.09959,38.8,24.47,8,110,In car
 04/11/2013,05:28:54,1331121,29.97,32.82,32.29,45,47.26,46.68,29.38,32.49,30.8,34.8,19.4,57.1427,-2.09948,39.9,17.86,9,100,In car
 04/11/2013,05:28:59,1333358,27.84,31.32,28.76,42.31,46.19,42.96,28.88,31.07,30.5,,,57.14244,-2.09941,43.9,4.55,9,100,In car
 04/11/2013,05:29:02,1336819,26.92,33.87,29.76,43,46.76,45.78,26.83,33.17,29.1,34.3,19.4,57.142448,-2.09937,44.4,5.11,8,90,Parking
 04/11/2013,05:29:05,1339040,30.21,32.74,31.72,44.88,46.64,46.09,29.69,32.33,30.74,34.8,19.4,57.142448,-2.0993,45.2,4.7,5,140,Parking
 04/11/2013,05:29:08,1341297,30.96,33.53,31.89,41.73,46.03,42.73,31.13,34.54,33.97,34.8,19.4,57.142471,-2.09918,44.6,5.34,3,260,Parking
 04/11/2013,05:29:10,1343544,30.3,32.5,30.94,43.14,44.41,44.19,30.96,33.75,31.66,34.8,19.4,57.142501,-2.09908,43.7,8.11,3,260,Parking
 04/11/2013,05:29:14,1345820,32.63,35.01,33.65,44.88,46.49,45.21,31.36,34.78,33.46,34.8,19.4,57.142551,-2.09891,42,5.47,0,5000,Parking
 04/11/2013,05:29:17,1348078,31.54,34.47,32.14,45.12,46.31,45.79,30.69,34.35,31.44,34.8,19.4,57.14257,-2.09882,41.1,3.74,0,5000,Parking
 04/11/2013,05:29:19,1350318,29.61,32.85,32.58,45.35,47.17,45.91,28.01,32.3,31.76,34.8,19.4,57.142578,-2.09877,40.6,3.74,0,5000,Parking
 04/11/2013,05:29:22,1352582,30.27,35.51,31.06,45.58,48.39,45.99,29.77,32.94,30.18,34.8,19.4,57.142601,-2.09869,40,3.74,0,5000,Parking
 04/11/2013,05:29:25,1354868,26.28,30.89,27.84,44.65,47.72,46.08,25.29,29.72,26.95,34.8,19.4,57.142608,-2.09862,39.3,3.74,0,5000,Parking
 04/11/2013,05:29:28,1357126,29.28,30.51,29.75,45.59,46.29,45.99,28.19,30,28.9,34.8,19.4,57.142631,-2.09854,38.7,3.74,0,5000,Parking
,,1359358,29.62,31.94,31.54,45.36,46.18,45.59,28.92,31.21,31.01,34.8,19.4,,,,,,,Parking
,,1361565,28.58,31.89,29.62,45.23,46.67,46.06,28.02,30.41,28.72,34.8,19.4,,,,,,,Parking
,,1363788,30.45,38.92,36.99,44.17,49.68,48.8,31.18,34.42,33.38,34.8,19.4,,,,,,,Parking
,,1366002,31.37,34.48,32.5,45,47.39,45.81,30.73,32.88,31.76,34.3,19.4,,,,,,,Parking
 04/11/2013,05:29:42,1368970,31.03,33.41,32.63,45.82,47.13,46.02,30.31,32.67,31.71,34.8,19.4,57.144161,-2.09787,40.2,0,3,1480,Parking
,,1371278,32.58,33.41,32.93,45.35,46.18,45.94,31.88,32.82,32.07,34.8,19.4,,,,,,,Parking
,,1373483,31.79,33.58,33.02,45.47,46.41,45.81,30.79,32.71,32.28,34.8,19.4,,,,,,,Parking
,,1375692,31.9,34.12,32.66,45.12,46.53,46.08,31.17,34.01,31.68,34.8,19.4,,,,,,,Parking
 04/11/2013,05:29:53,1377927,30.29,33.91,32.65,44.88,46.77,46.05,28.9,33.15,31.71,34.8,19.4,57.144199,-2.09776,40.2,0,3,1490,Parking
,,1380189,32.07,33.2,32.3,45.35,46.18,45.86,31.44,32.35,31.53,34.8,19.4,,,,,,,Parking
,,1382391,32.67,34.94,34.44,44.65,46.31,45.52,32.62,34.28,33.95,34.8,19.4,,,,,,,Parking
 04/11/2013,05:30:02,1384624,30.68,32.74,32.35,45.24,46.52,45.81,30.07,31.88,31.63,34.8,19.4,57.143169,-2.0987,40.2,0,3,1500,Parking
 04/11/2013,05:30:04,1386863,31.96,33.8,32.06,45.23,45.94,45.42,31.54,32.93,31.68,34.8,19.4,57.143959,-2.09791,40.2,0,3,1500,Parking
,,1389113,32.32,33.85,33.53,45.12,45.58,45.31,32.21,33.64,33.25,34.8,19.4,,,,,,,Parking
,,1391385,32.75,33.8,32.94,45.35,45.83,45.58,32.21,33.47,32.41,34.8,19.4,,,,,,,Parking
,,1393598,32.75,33.31,33.1,45.23,45.94,45.74,32.11,32.77,32.43,34.8,19.4,,,,,,,Parking
,,1395814,32.62,33.25,32.79,45,45.83,45.6,32.05,32.71,32.24,34.8,19.4,,,,,,,Parking
,,1398018,32.55,33.48,32.83,45,45.79,45.29,32.11,32.94,32.57,34.8,19.4,,,,,,,Parking
,,1400248,32.64,33.14,32.96,45.35,45.71,45.58,32.21,32.71,32.43,34.8,19.4,,,,,,,Parking
